"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x7daef8a5d04ae54a204d16f1c4a4a77fab80a197bae989ec976d8a73b9a26ece","16730076",1677628859,2023-03-01 00:00:59,Sell,544.019553134372, EUL, 2.78667155286409, ETH,0.00512237,ETH per EUL,Uniswap V3
"0x7daef8a5d04ae54a204d16f1c4a4a77fab80a197bae989ec976d8a73b9a26ece","16730076",1677628859,2023-03-01 00:00:59,Buy,2.78667155286409, ETH, 2.50528606538393, wstETH,1.11231671,ETH per wstETH,Uniswap V3
"0x2b6ed9523bd53b77d318647e649c04114ad5218935b7e78d1c56532472db044d","16730077",1677628871,2023-03-01 00:01:11,Sell,36941, Nvir, 1.14255403593086, ETH,0.00003093,ETH per Nvir,Uniswap V3
"0x2b6ed9523bd53b77d318647e649c04114ad5218935b7e78d1c56532472db044d","16730077",1677628871,2023-03-01 00:01:11,Sell,1.14255403593086, ETH, 1832.296941, USDT,1,603.68515044,USDT per ETH,Uniswap V3
"0xcf36bb7aaa3c14ffdbe73b91c96ef26cb37125c9a8e8a03850d2198e26ce198f","16730077",1677628871,2023-03-01 00:01:11,Buy,6.22644212204631, ETH, 20029.42605278, AGIX,0.00031086,ETH per AGIX,Uniswap V3
"0xe9b905e34dfd0544112e0d2478b26e85af77a51af480a4cab71db8477d01e8c2","16730077",1677628871,2023-03-01 00:01:11,Sell,564112949.037883, EGGS, 1.4783331221473, ETH,0.00000000,ETH per EGGS,Uniswap V2
"0xe9b905e34dfd0544112e0d2478b26e85af77a51af480a4cab71db8477d01e8c2","16730077",1677628871,2023-03-01 00:01:11,Sell,1.4783331221473, ETH, 2373.844652, USDC,1,605.75760391,USDC per ETH,Uniswap V3
"0xffa69ca8dee7a56c1f56b6b6563a8ceea464c5b2fc709df4bf7cddd2b6a357b2","16730077",1677628871,2023-03-01 00:01:11,Buy,0.05, ETH, 520770.032695945, CHAPPIE,0.00000010,ETH per CHAPPIE,Uniswap V2
"0x6b3283f6bd8b1c888d99ac8b886de9726d2febb84fabf9fde2252dd49247dda0","16730077",1677628871,2023-03-01 00:01:11,Sell,328.427053374, SYN, 0.265870610630677, ETH,0.00080953,ETH per SYN,Uniswap V3
"0x6b3283f6bd8b1c888d99ac8b886de9726d2febb84fabf9fde2252dd49247dda0","16730077",1677628871,2023-03-01 00:01:11,Sell,0.265870610630677, ETH, 426.523277, USDC,1,604.25131604,USDC per ETH,Uniswap V3
"0xc1d05f69ef72f3cfe5ba72917de246a78f7ea066f38a755bebaefdde244b4d0b","16730077",1677628871,2023-03-01 00:01:11,Buy,800.300811, USDT, 1603.99759106, AGIX,0.49894140,USDT per AGIX,Uniswap V2
"0x3b78a81a8aea6d7a6f38fd6c0969d39c9fb2a61470569926722e794987dad9ca","16730077",1677628871,2023-03-01 00:01:11,Buy,0.05, ETH, 38.415602516, AllIn,0.00130155,ETH per AllIn,Uniswap V2
"0x9a7236f6c62c9f131c17df31c0803f0b1b53836a48bfed99a5a98733d7eeb0a5","16730077",1677628871,2023-03-01 00:01:11,Buy,0.861743809430925, ETH, 2767.35213754, AGIX,0.00031140,ETH per AGIX,Uniswap V2
"0x4c3d2c01edafbf68e06208d92cac689f25d733b6c433ed511362f5c8dbecf270","16730077",1677628871,2023-03-01 00:01:11,Swap,848.7, FXS, 9682.40670763439, FRAX,0.08765383,FXS per FRAX,Unknown
"0x01e684d32d95862dccf67464e8103fb177a3df46221aab94a5e725652caca43a","16730077",1677628871,2023-03-01 00:01:11,Sell,16320242.85095, SLEUTH, 0.178003639403421, ETH,0.00000001,ETH per SLEUTH,Uniswap V2
"0x76d0035a81e37b0d19ed8858fced747b0cf17a123b92640c647f2ac76c84557a","16730077",1677628871,2023-03-01 00:01:11,Buy,0.2, ETH, 55823536.7783979, KENNEL,0.00000000,ETH per KENNEL,Uniswap V2
"0x2cf04eb27411a552b5992d24b8b4c1feaa615d1b3c927b73c4cdf5b4863b8b6f","16730077",1677628871,2023-03-01 00:01:11,Buy,835.984022, USDC, 0.520584231712281, ETH,1,605.85736385,USDC per ETH,Uniswap V3
"0x1f2377cda3413a789466c00f2b0fb6c9f9a225e33869c159261c2ebfa565c43c","16730077",1677628871,2023-03-01 00:01:11,Buy,1678, USDC, 1.04492233720539, ETH,1,605.86097191,USDC per ETH,Uniswap V3
"0xf7102fc9ab1d451e63bd27f2a4ee03a180908d0784bc103b2d1ed2f11d57b71e","16730077",1677628871,2023-03-01 00:01:11,Sell,0.76651782073472, QNT, 0.06, ETH,0.07827607,ETH per QNT,Uniswap V3
"0xd7f888cc5789c72a250a556b699b57d8a0352dbeee19d63f361e125a1dcb931a","16730077",1677628871,2023-03-01 00:01:11,Buy,7.15, ETH, 14798.3718223594, BLUR,0.00048316,ETH per BLUR,Uniswap V3
"0xd7f888cc5789c72a250a556b699b57d8a0352dbeee19d63f361e125a1dcb931a","16730077",1677628871,2023-03-01 00:01:11,Sell,5.85, ETH, 9384.830032, USDC,1,604.24444991,USDC per ETH,Uniswap V3
"0xd7f888cc5789c72a250a556b699b57d8a0352dbeee19d63f361e125a1dcb931a","16730077",1677628871,2023-03-01 00:01:11,Buy,9384.830032, USDC, 12119.7422278419, BLUR,0.77434238,USDC per BLUR,Uniswap V3
"0xfad5f677cad97de9978ecc470700d9fd4643a74dd67e4d46bf3a9f06ef1414fc","16730077",1677628871,2023-03-01 00:01:11,Sell,518961.230042225, TENSHI, 0.411132469641713, ETH,0.00000079,ETH per TENSHI,Uniswap V2
"0xe3b6ba761c06e7751a16bdbcc8529fd101cdc1834ff399c594bebae228fda290","16730077",1677628871,2023-03-01 00:01:11,Swap,2.02887896859635, LEASH, 706.672562143771, BONE,0.00287103,LEASH per BONE,Unknown
"0x3134c43865bf7ef5fcdfcefb1acd559360ebbcd9b4409d3134fcd3318286f4a3","16730077",1677628871,2023-03-01 00:01:11,Sell,200000, AiWallet, 0.0218092586640277, ETH,0.00000011,ETH per AiWallet,Uniswap V2
"0x3134c43865bf7ef5fcdfcefb1acd559360ebbcd9b4409d3134fcd3318286f4a3","16730077",1677628871,2023-03-01 00:01:11,Sell,485000, AiWallet, 0.0525024421276983, ETH,0.00000011,ETH per AiWallet,Uniswap V2
"0x3134c43865bf7ef5fcdfcefb1acd559360ebbcd9b4409d3134fcd3318286f4a3","16730077",1677628871,2023-03-01 00:01:11,Buy,0.0525024421276983, ETH, 1982.72654830791, RDT,0.00002648,ETH per RDT,Uniswap V2
"0x6e13ad159db96ccc889b2aacf3a4d1352ceeeb8fdbcf4d42bc0920b6f38672e6","16730077",1677628871,2023-03-01 00:01:11,Buy,0.13, ETH, 1562704.30173357, OPM,0.00000008,ETH per OPM,Uniswap V2
"0xfcad81bb892f65be6a638e1918b78c58145802c2c579151081ad9e9a968ddb62","16730077",1677628871,2023-03-01 00:01:11,Buy,0.1485, ETH, 56389089.6117878, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0xe7042aeb0b05e794431e0f09bfb417e8f9a7488ae6158f47c9bcb3a8055aca1f","16730077",1677628871,2023-03-01 00:01:11,Sell,3525138597.97275, RR, 0.177824555328997, ETH,0.00000000,ETH per RR,Uniswap V2
"0x0ffd309ba401f7a30772be46f503c4513d150a0ea5e123148943a3996aecf4b0","16730077",1677628871,2023-03-01 00:01:11,Sell,0.12, ETH, 192.507684, USDC,1,604.23070000,USDC per ETH,Uniswap V3
"0xeea641e66fb1e1e6b006795e55a9666ee0476534e005a06c58da74bb0d257965","16730077",1677628871,2023-03-01 00:01:11,Buy,1400, USDC, 0.871694718070381, ETH,1,606.06686146,USDC per ETH,Uniswap V3
"0xc4566db9f93d2a83759e8f6837dd877077fdfd248f323d746ac923fa137efe1b","16730077",1677628871,2023-03-01 00:01:11,Sell,4050.7, HEX, 0.167771925845852, ETH,0.00004142,ETH per HEX,Uniswap V2
"0x572aeda6e9473c8af7c303297dd9659a44d70beea54c02c8498b6586446bcde6","16730078",1677628883,2023-03-01 00:01:23,Buy,12.4545131773192, ETH, 39871.6105053, AGIX,0.00031237,ETH per AGIX,Uniswap V3
"0x617c2fb9a752006fcca4662865398f405438738fae521f537011d69cceff1c27","16730078",1677628883,2023-03-01 00:01:23,Buy,0.1555142, ETH, 0.194976242413393, YFII,0.79760589,ETH per YFII,Uniswap V2
"0x617c2fb9a752006fcca4662865398f405438738fae521f537011d69cceff1c27","16730078",1677628883,2023-03-01 00:01:23,Buy,0.1390405, ETH, 2999541.44986878, BasedAI,0.00000005,ETH per BasedAI,Uniswap V2
"0x86a150a4125988cfe018e17a3e10853dead4f1a7477611c42d98110c7a91b096","16730078",1677628883,2023-03-01 00:01:23,Buy,0.579185413405123, ETH, 0.675805736819506, YFII,0.85702944,ETH per YFII,Uniswap V2
"0x11bceb93c85893d58595817c3a1d3b7f3157587b06d5e7abd3fb51283bfe5a76","16730078",1677628883,2023-03-01 00:01:23,Buy,0.24925, ETH, 5153524.5250513, BasedAI,0.00000005,ETH per BasedAI,Uniswap V2
"0x2040000d8339bda645232e52c298267b2857f546e722b2adeff86d71375e9925","16730078",1677628883,2023-03-01 00:01:23,Sell,0.194976242413393, YFII, 0.1728527, ETH,0.88653211,ETH per YFII,Uniswap V2
"0x2040000d8339bda645232e52c298267b2857f546e722b2adeff86d71375e9925","16730078",1677628883,2023-03-01 00:01:23,Sell,2999541.44986878, BasedAI, 0.1458472, ETH,0.00000005,ETH per BasedAI,Uniswap V2
"0x401b6fdee9addf6c0b951a8374cd55e9859bee11090784f7484907e8794e782e","16730078",1677628883,2023-03-01 00:01:23,Sell,163141.976459759, SDL, 0.823412601150902, ETH,0.00000505,ETH per SDL,SushiSwap
"0x401b6fdee9addf6c0b951a8374cd55e9859bee11090784f7484907e8794e782e","16730078",1677628883,2023-03-01 00:01:23,Sell,34605.8737944943, SDL, 0.17761851555232, ETH,0.00000513,ETH per SDL,Uniswap V3
"0xfa65a7c11d7c3ce01dd68adb0ae838c9b260cad5704a7536f7b8140c6e137747","16730078",1677628883,2023-03-01 00:01:23,Buy,0.689046065937775, ETH, 136773.374521948, SDL,0.00000504,ETH per SDL,SushiSwap
"0xfa65a7c11d7c3ce01dd68adb0ae838c9b260cad5704a7536f7b8140c6e137747","16730078",1677628883,2023-03-01 00:01:23,Swap,136773.374521948, SDL, 1154.41870826126, FRAX,0.00844038,FRAX per SDL,Unknown
"0xfa65a7c11d7c3ce01dd68adb0ae838c9b260cad5704a7536f7b8140c6e137747","16730078",1677628883,2023-03-01 00:01:23,Sell,1154.41870826126, FRAX, 0.718198692337545, ETH,0.00062213,ETH per FRAX,Unknown
"0x0e824145c22f8b09b6a7ce1bda5814cc28413724f7ae5cfeb102d5b31071aa13","16730078",1677628883,2023-03-01 00:01:23,Swap,560, FXS, 6409.79601122478, FRAX,0.08736627,FXS per FRAX,Uniswap V2
"0x417ec0fd74ab4a6626e5e08bed9abefafe444b9f5b482fa65ed3743798caa450","16730078",1677628883,2023-03-01 00:01:23,Buy,1187.698295, USDT, 2352.97878391, AGIX,0.50476371,USDT per AGIX,Uniswap V2
"0x38915403d3a51ba9fd35a371f7d3d9c8a14e5c7efa65a80cd1b39e1ff181fcda","16730078",1677628883,2023-03-01 00:01:23,Buy,1.19361951625133, ETH, 3808.33391201, AGIX,0.00031342,ETH per AGIX,Uniswap V2
"0xeefa3b22d57bb5b7a094fde41baca631d9a41d5856b4c5c933a61f3939d28e29","16730078",1677628883,2023-03-01 00:01:23,Sell,1247.01015551786, IMX, 0.82107770267633, ETH,0.00065844,ETH per IMX,SushiSwap
"0x97c97b115ec3a00728adb12dd5b04377fc6e06a46563d58f314bf56626b8e876","16730078",1677628883,2023-03-01 00:01:23,Sell,0.03172, ETH, 50.868185, USDT,1,603.66283102,USDT per ETH,Uniswap V3
"0x97c97b115ec3a00728adb12dd5b04377fc6e06a46563d58f314bf56626b8e876","16730078",1677628883,2023-03-01 00:01:23,Buy,50.868185, USDT, 2153.51224568631, D2T,0.02362103,USDT per D2T,Uniswap V3
"0xa4279f40cecee64f05e41e5c99a3e51ca67146a9b9f34fd068d954c3247bae9e","16730078",1677628883,2023-03-01 00:01:23,Buy,0.1, ETH, 2028854.50211893, PRM,0.00000005,ETH per PRM,Uniswap V2
"0x8fbfda70d477a1b1aa9deeb3c79f1eddea43cc8e7605987b19eaf439aff2be98","16730078",1677628883,2023-03-01 00:01:23,Buy,500, USDC, 0.311315026918158, ETH,1,606.09015552,USDC per ETH,Uniswap V3
"0x8fbfda70d477a1b1aa9deeb3c79f1eddea43cc8e7605987b19eaf439aff2be98","16730078",1677628883,2023-03-01 00:01:23,Buy,0.311315026918158, ETH, 1044567.47795859, SIGIL,0.00000030,ETH per SIGIL,Uniswap V2
"0xf13e90801a4fa85e96f26b5af636c1109d79e7d4f2dc0659000842aa79856251","16730078",1677628883,2023-03-01 00:01:23,Buy,0.091544578636162, ETH, 0.25, LEASH,0.36617831,ETH per LEASH,Unknown
"0x25c2c88f6f67512485f8525d638d05a35e230077fe0d67193b66fd7b8f143871","16730078",1677628883,2023-03-01 00:01:23,Sell,411.844330923867, BLUR, 0.197879470217827, ETH,0.00048047,ETH per BLUR,Uniswap V3
"0x25c2c88f6f67512485f8525d638d05a35e230077fe0d67193b66fd7b8f143871","16730078",1677628883,2023-03-01 00:01:23,Sell,0.197879470217827, ETH, 317.444177, USDC,1,604.22997217,USDC per ETH,Uniswap V3
"0xb0da0879f611dd1db38467e4aff84799ac683a25d210cfa490c1070db03b45c3","16730078",1677628883,2023-03-01 00:01:23,Sell,75664499.8129159, EGGS, 0.198059577477408, ETH,0.00000000,ETH per EGGS,Uniswap V2
"0xa7cf42e7656e51cba9817cb0db279cec5e5db5430e798a1a8c057e7fb3147b5c","16730078",1677628883,2023-03-01 00:01:23,Sell,142662.226323454, CHART, 0.216317914826152, ETH,0.00000152,ETH per CHART,Uniswap V2
"0xa7cf42e7656e51cba9817cb0db279cec5e5db5430e798a1a8c057e7fb3147b5c","16730078",1677628883,2023-03-01 00:01:23,Sell,0.216317914826152, ETH, 346.750027, USDT,1,602.96491060,USDT per ETH,Uniswap V2
"0xb4a59bd8e068d36d86d77c0ec610e67361b4cef84d038900ea8bb97c9e7f857b","16730078",1677628883,2023-03-01 00:01:23,Sell,1.71, ETH, 2742.206963, USDT,1,603.62980292,USDT per ETH,Uniswap V3
"0x143bd594b5fd26ed2d232eaa5582220502ef28400a0f22824b9c7a2d93a7a178","16730078",1677628883,2023-03-01 00:01:23,Buy,0.02, ETH, 201.588386866695, $SHIBP,0.00009921,ETH per $SHIBP,Uniswap V2
"0x5c416ff152a865ab47e814c350cece1c6983a1c49da11123871ebd882b35577d","16730079",1677628895,2023-03-01 00:01:35,Buy,12.4536598734366, ETH, 39614.30009272, AGIX,0.00031437,ETH per AGIX,Uniswap V3
"0x003d37b0b78a8a27521a7a43fcb1bda23d4952b1523f1b867bf61058941b1802","16730079",1677628895,2023-03-01 00:01:35,Sell,0.78702974972454, YFII, 0.643038679471621, ETH,0.81704495,ETH per YFII,Uniswap V2
"0xbaaf29bd41a815eeb60e80819ccb9cfdd9609ea7284517102dd0c011081cc2cb","16730079",1677628895,2023-03-01 00:01:35,Buy,0.00701298668608218, ETH, 146780394.128848, wRABBIT,0.00000000,ETH per wRABBIT,Uniswap V2
"0xb4bf31b0db936dad535c4efe27db2f161bea3ee49aa06b164c9a3eb12016556c","16730079",1677628895,2023-03-01 00:01:35,Buy,1, ETH, 19475336582.0405, wRABBIT,0.00000000,ETH per wRABBIT,Uniswap V2
"0x1d29e13b099c50d7b6454b237aaf19eaf9567405cf06c9f489b583ae09be982c","16730079",1677628895,2023-03-01 00:01:35,Sell,584564629.045794, wRABBIT, 0.0319540136065346, ETH,0.00000000,ETH per wRABBIT,Uniswap V2
"0x998dd3e8f174b5ca13e6b1013ba850e006f54250a0003ddd7ba8dd4c05874205","16730079",1677628895,2023-03-01 00:01:35,Buy,0.584744262695313, ETH, 5247.92330598853, PENDLE,0.00011142,ETH per PENDLE,SushiSwap
"0x3a72d0594b1ee778bb64827a056f8785aa04d221f6ff170b9bcdd4d19a69fb3b","16730079",1677628895,2023-03-01 00:01:35,Buy,5000, USDC, 3.09910538638473, ETH,1,613.36881991,USDC per ETH,SushiSwap
"0x3a72d0594b1ee778bb64827a056f8785aa04d221f6ff170b9bcdd4d19a69fb3b","16730079",1677628895,2023-03-01 00:01:35,Buy,3.09910538638473, ETH, 27381.0834327066, PENDLE,0.00011318,ETH per PENDLE,SushiSwap
"0x5d835ef7abb0d3bce0e84282175804ac42be7cbcbe417740a570c0ffc2741f7d","16730079",1677628895,2023-03-01 00:01:35,Sell,5247.92330598853, PENDLE, 0.59675925785703, ETH,0.00011371,ETH per PENDLE,SushiSwap
"0x2f2435b57ea30e17532f74c7bae0ae4611c25e3603f87ad02544340fde7e766d","16730079",1677628895,2023-03-01 00:01:35,Buy,0.947840787914899, ETH, 3003.83802585, AGIX,0.00031554,ETH per AGIX,Uniswap V2
"0x7c551f3c81588a82517893f00b0d2f9a3d858f0c9cdca7840e4ab58432527055","16730079",1677628895,2023-03-01 00:01:35,Sell,44159.5464931932, REN, 3, WETH,0.00006794,WETH per REN,Unknown
"0x39e45e7447a78ebb1ea88884b0a299d27629407bf6901c10cb84feebbe0b4285","16730079",1677628895,2023-03-01 00:01:35,Buy,0.03, ETH, 4846.95588258252, BAG,0.00000619,ETH per BAG,Uniswap V2
"0x39e45e7447a78ebb1ea88884b0a299d27629407bf6901c10cb84feebbe0b4285","16730079",1677628895,2023-03-01 00:01:35,Sell,62663.6708019059, BAG, 0.384186958622139, ETH,0.00000613,ETH per BAG,Uniswap V2
"0x64b3892cfa3c982db292454e2f2af825b5d8bdd3f6296197761431be23da73eb","16730079",1677628895,2023-03-01 00:01:35,Buy,0.03, ETH, 337720.835844285, OPM,0.00000009,ETH per OPM,Uniswap V2
"0x95f503b19cc2cddd1ee3ac31b8265e05c24f817e178f076f1b5113a5c979804d","16730079",1677628895,2023-03-01 00:01:35,Buy,0.967408412237706, ETH, 7386.922688, POWR,0.00013096,ETH per POWR,Uniswap V3
"0x4324e02bb26c51b690ed7ce02f26ad5c0e1b5c084b7f9e6a0549683ae3058745","16730079",1677628895,2023-03-01 00:01:35,Sell,7070253.02670621, DC, 6.59674088158145, ETH,0.00000093,ETH per DC,Uniswap V3
"0x4324e02bb26c51b690ed7ce02f26ad5c0e1b5c084b7f9e6a0549683ae3058745","16730079",1677628895,2023-03-01 00:01:35,Sell,6.59674088158145, ETH, 10592.025571, USDC,1,605.64523621,USDC per ETH,Uniswap V3
"0xdecd8eb3744a8dcab1d2f27c017dba83392af8d36ad9bd3b32e002a242f8fa52","16730079",1677628895,2023-03-01 00:01:35,Buy,0.107670635332953, ETH, 14378779.2813984, SHIB,0.00000001,ETH per SHIB,Uniswap V3
"0x291580632b5d9ae8c66b0a5e83dfb4423c4fe641f5bfe0e06c20798cc4079310","16730079",1677628895,2023-03-01 00:01:35,Buy,0.932308500706181, ETH, 3403.96081711317, FET,0.00027389,ETH per FET,Uniswap V3
"0x68717ba8ac87ab54145ce33b05d379326061b8fa3973b24413a85ea62d776968","16730079",1677628895,2023-03-01 00:01:35,Buy,561.5044, USDC, 0.349664899945818, ETH,1,605.83575900,USDC per ETH,Uniswap V3
"0xba6d86da86d070d5a2f1e87b09f5fbdad79f3a0c17a6afa538873276f3bad45b","16730079",1677628895,2023-03-01 00:01:35,Sell,3092799.20237647, HDRN, 6.217165, USDC,0.00000201,USDC per HDRN,Uniswap V3
"0x4df3ec1ec677d80840c04dc7a6f936b4b8f3931e23390785064fe5d08462e82e","16730079",1677628895,2023-03-01 00:01:35,Buy,0.3, ETH, 598.706823960793, ICE,0.00050108,ETH per ICE,SushiSwap
"0x2c8334e9be3836ea3aaf0a4270b59a9adf3d38e58ca67157e4b2e22c02aab3ba","16730079",1677628895,2023-03-01 00:01:35,Buy,0.78, ETH, 249.819444439442, APE,0.00312225,ETH per APE,Uniswap V3
"0x4fc4a99f964da1c5aaf0d99672a602234d412dde1c8ef9101065081c1511094f","16730079",1677628895,2023-03-01 00:01:35,Buy,0.2, ETH, 75948003.0425699, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0xac3a1af7084f312fc3c8403ac19fc56c9d9383ec4329392d2489b81620f0d9ca","16730080",1677628907,2023-03-01 00:01:47,Sell,204.711675635049, ARCH, 6648.072718, USDC,32.47529823,USDC per ARCH,Uniswap V2
"0xed98c02b0aef997847b29f7c83387fdc3aa9644b453788f1d6dd0a6f00558dd8","16730080",1677628907,2023-03-01 00:01:47,Sell,13.7730997236214, ARCH, 458.856437, USDT,33.31540802,USDT per ARCH,Uniswap V3
"0xed98c02b0aef997847b29f7c83387fdc3aa9644b453788f1d6dd0a6f00558dd8","16730080",1677628907,2023-03-01 00:01:47,Sell,55.0923988944855, ARCH, 1745.125936, USDC,31.67634685,USDC per ARCH,Uniswap V2
"0xed98c02b0aef997847b29f7c83387fdc3aa9644b453788f1d6dd0a6f00558dd8","16730080",1677628907,2023-03-01 00:01:47,Swap,1745.125936, USDC, 1744.742399, USDT,0.99978022,USDT per USDC,Uniswap V3
"0x330e583eec232492e427770604149c3f29d70b643146a854f5e1230b4b51ddc7","16730080",1677628907,2023-03-01 00:01:47,Buy,6617.914144, USDC, 204.711675656425, ARCH,32.32797603,USDC per ARCH,Uniswap V2
"0xd5a7d1f917ce64ed6bafe308faa9fd4f59fa6705db729216fe9c2e46a19bb331","16730080",1677628907,2023-03-01 00:01:47,Buy,1.73439735666684, ETH, 5496.95006816, AGIX,0.00031552,ETH per AGIX,Uniswap V3
"0xad8472c2be606ac621252801ff8ab52eb14f5c1e4d98455e7179ad5c90dfca0d","16730080",1677628907,2023-03-01 00:01:47,Buy,1500.956997, USDC, 3396.04019614942, FET,0.44197268,USDC per FET,Uniswap V3
"0x71a87058fec3a02d4d263803874b6ad869122e7f4ea33b14cd8658aebe5f8ba7","16730080",1677628907,2023-03-01 00:01:47,Buy,0.803951452561542, ETH, 14713.16429073, TRU,0.00005464,ETH per TRU,SushiSwap
"0x83c7d16c424b722115228d07b6abebd8993873ba543375bbc84b43a9b94d9241","16730080",1677628907,2023-03-01 00:01:47,Sell,26310.075286033, XRUNE, 0.198010148312229, ETH,0.00000753,ETH per XRUNE,SushiSwap
"0x83c7d16c424b722115228d07b6abebd8993873ba543375bbc84b43a9b94d9241","16730080",1677628907,2023-03-01 00:01:47,Sell,0.198010148312229, ETH, 318.006417, USDC,1,606.01070051,USDC per ETH,Unknown
"0x310bc9f5103b886c738dde749ea564d40ef25535691b16aa6d97835d184635e2","16730080",1677628907,2023-03-01 00:01:47,Buy,1.4377905229987, ETH, 10945.849211, POWR,0.00013135,ETH per POWR,Uniswap V3
"0x912ab3e8a9c5bd13f72d3d268c7e983464f5c04c94a6d4def9af371f1537ee51","16730080",1677628907,2023-03-01 00:01:47,Sell,458588.4, FreqAI, 0.0899348725580808, ETH,0.00000020,ETH per FreqAI,Uniswap V2
"0xe98022637e81dff1a68463046dc7a27936d355acbf9c1108c698d11b2242d9a9","16730080",1677628907,2023-03-01 00:01:47,Buy,0.93140475994111, ETH, 3397.01487888468, FET,0.00027418,ETH per FET,Uniswap V3
"0x2f416820303e916582bf4ccb493a8f648cdbcdb00c65c76deb999583acaa5f8d","16730080",1677628907,2023-03-01 00:01:47,Sell,2000000000, RR, 0.0954106969209578, ETH,0.00000000,ETH per RR,Uniswap V2
"0xc22a34ed87ae0fa776c49a74dc7a19db21acdd8a19f2b02bb4577e834f073591","16730080",1677628907,2023-03-01 00:01:47,Sell,6664490.15096774, SEC, 1.05511075121192, ETH,0.00000016,ETH per SEC,Uniswap V2
"0xbc0c4e5b18c7e305b7685286fba5d56d799a742a82c0b0e013b5a3556498d460","16730080",1677628907,2023-03-01 00:01:47,Buy,1, ETH, 147192438550.229, SHIK,0.00000000,ETH per SHIK,Uniswap V2
"0x20eea068de1714772a5cadd715e64c043df2fd56f5d1c8a87f8dc882adada56d","16730080",1677628907,2023-03-01 00:01:47,Sell,1500, MATIC, 1.11432165472579, ETH,0.00074288,ETH per MATIC,Uniswap V3
"0xe1a2ab4c3830bc119d2f06eede5c1d41694f56a67fd22b189e2e6a0dca2acc64","16730080",1677628907,2023-03-01 00:01:47,Sell,1180089.135045, SLEUTH, 0.0120265474311821, ETH,0.00000001,ETH per SLEUTH,Uniswap V2
"0xe1a2ab4c3830bc119d2f06eede5c1d41694f56a67fd22b189e2e6a0dca2acc64","16730080",1677628907,2023-03-01 00:01:47,Sell,12390926.6631401, SLEUTH, 0.120155660886839, ETH,0.00000001,ETH per SLEUTH,Uniswap V2
"0xf87ecfe8ba91f4dbb5bbc3748758fc92056f284fef5396a0b1c390419b624209","16730081",1677628919,2023-03-01 00:01:59,Buy,0.0616154695111833, ETH, 2145723.08936687, FLOKI,0.00000003,ETH per FLOKI,Uniswap V2
"0x56dc6c871fc764e78e03de337e161dc92bf71c67622ae1a59d0a383354fd3064","16730082",1677628931,2023-03-01 00:02:11,Buy,0.926645000593204, ETH, 3376.04428676179, FET,0.00027448,ETH per FET,Uniswap V3
"0x2d1d8c4ec89b7ea5d0a7a14429593c02e751982fa40c2e22ca5c6f9028bfea17","16730082",1677628931,2023-03-01 00:02:11,Swap,0.12608122, WBTC, 784.010687122368, BADGER,0.00016082,WBTC per BADGER,SushiSwap
"0x4a1709c454fc1359fb8686a340c10c9163a8876c384853190805467b72888547","16730082",1677628931,2023-03-01 00:02:11,Buy,501.44805, USDC, 19060.6429682403, POLAR,0.02630803,USDC per POLAR,Uniswap V2
"0x67b3e3c362c3a19e76f64b080f304bae66fb1b5103f668ccf61ab765b11e26f7","16730082",1677628931,2023-03-01 00:02:11,Swap,5000, USDT, 5000.098933, USDC,0.99998021,USDT per USDC,Uniswap V3
"0x67b3e3c362c3a19e76f64b080f304bae66fb1b5103f668ccf61ab765b11e26f7","16730082",1677628931,2023-03-01 00:02:11,Buy,5000.098933, USDC, 186456.23185381, POLAR,0.02681648,USDC per POLAR,Uniswap V2
"0xda7c95db81223b6c4b50a407b20de72416df51171013ba5b93d5c4ec0729d601","16730082",1677628931,2023-03-01 00:02:11,Sell,19060.6429682403, POLAR, 516.087953, USDC,0.02707610,USDC per POLAR,Uniswap V2
"0x123ffb5439e149c59bcb71d04ca54a1942dc5adeb28e0f73ae578a456f66bae8","16730082",1677628931,2023-03-01 00:02:11,Buy,1.86863254749778, ETH, 5916.92604521, AGIX,0.00031581,ETH per AGIX,Uniswap V3
"0x849eac038bd80d340a5b10bb81d6c566eea31b988c494152fea1fcfc61f6c9b9","16730082",1677628931,2023-03-01 00:02:11,Sell,2580431639.39145, EGGS, 6.71772105412328, ETH,0.00000000,ETH per EGGS,Uniswap V2
"0x8f775dd5d24f51f32f5e10ef2c848d1154ea69e593a2dd23e77059b74c90c478","16730082",1677628931,2023-03-01 00:02:11,Sell,13948.758, IONX, 0.226806323783644, ETH,0.00001626,ETH per IONX,Uniswap V2
"0xd80dd9da768e99ce361f283379d9170254fcecb9051e1f7d6345cbe841d49844","16730082",1677628931,2023-03-01 00:02:11,Swap,519, FXS, 5932.23681386049, FRAX,0.08748808,FXS per FRAX,Uniswap V2
"0xb218ddf7c79aa84e3f459d3b951687871f3e961b41ef1a2ead917ab63adf3a14","16730082",1677628931,2023-03-01 00:02:11,Swap,0.17031935, WBTC, 1061.95933853244, BADGER,0.00016038,WBTC per BADGER,Uniswap V3
"0x82cd049f476983d1e7099dc50102efbfbaf85ac57aff841f2620b6c2007a616f","16730082",1677628931,2023-03-01 00:02:11,Sell,6000.12278106235, KNC, 3.12482576600673, ETH,0.00052079,ETH per KNC,Kyber Network
